id,name,date,value
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-05T22:00Z,37570
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-05T23:00Z,37885
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-06,39135
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-06T01:00Z,41113
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-06T02:00Z,41106
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-06T03:00Z,40632
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-06T04:00Z,39491
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-06T05:00Z,37502
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-06T06:00Z,35632
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-06T07:00Z,33462
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-06T08:00Z,32656
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-06T09:00Z,32181
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-06T10:00Z,32123
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-06T11:00Z,32815
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-06T12:00Z,34727
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-06T13:00Z,37678
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-06T14:00Z,39460
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-06T15:00Z,39656
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-06T16:00Z,39964
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-06T17:00Z,40034
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-06T18:00Z,39920
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-06T19:00Z,39571
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-06T20:00Z,39294
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-06T21:00Z,38790
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-06T22:00Z,38347
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-06T23:00Z,38660
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-07,39523
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-07T01:00Z,41591
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-07T02:00Z,41442
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-07T03:00Z,41307
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-07T04:00Z,40307
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-07T05:00Z,38767
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-07T06:00Z,37279
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-07T07:00Z,36294
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-07T08:00Z,35515
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-07T09:00Z,35509
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-07T10:00Z,36010
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-07T11:00Z,37428
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-07T12:00Z,40250
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-07T13:00Z,44794
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-07T14:00Z,46887
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-07T15:00Z,45878
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-07T16:00Z,44356
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-07T17:00Z,43547
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-07T18:00Z,42442
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-07T19:00Z,41514
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-07T20:00Z,40704
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-07T21:00Z,39862
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-07T22:00Z,39449
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-07T23:00Z,39995
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-08,41746
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-08T01:00Z,44071
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-08T02:00Z,44384
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-08T03:00Z,44280
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-08T04:00Z,43588
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-08T05:00Z,42133
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-08T06:00Z,40444
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-08T07:00Z,39589
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-08T08:00Z,39101
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-08T09:00Z,39287
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-08T10:00Z,39839
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-08T11:00Z,41219
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-08T12:00Z,44329
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-08T13:00Z,48168
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-08T14:00Z,50229
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-08T15:00Z,49155
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-08T16:00Z,47438
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-08T17:00Z,46078
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-08T18:00Z,44458
